,Name,NameAr,LocalizedName,BusinessType,OtherTypeName,IsPopularBusiness,TotalReviews,Rating,Id,ActiveStatus,OwnerAllowStatus,CertificationStatus
6006, Toeq to sell electronic products,متجر طويق لبيع المنتجات الإلكترونية ,متجر طويق لبيع المنتجات الإلكترونية ,خدمات الأعمال,,False,16,4.5,250021,0,1,2
6007,Beast price bp,بيست برايس لشحن شدات ,بيست برايس لشحن شدات ,خدمات الأعمال,,False,16,4.5,203910,0,1,1
6008,owndesign,اون ديزاين,اون ديزاين,خدمات الأعمال,,False,10,4.5,1156,0,1,1
6009,The Back Yard,الفناء الخلفي,الفناء الخلفي,المنزل,,False,10,4.5,840,0,1,1
6055,R3DD,رعدد,رعدد,إلكترونيات,ادارة وتنشيط المبيعات,False,23,4.48,314413,0,1,2
6056,SRbusiness1,بيرسونال شوبر ساره,بيرسونال شوبر ساره,خدمات الأعمال,,False,15,4.47,55028,0,1,2
6057,ALMUSAFIR HOLIDAYS FOR TRAVEL AND TOURISM,عطلات المسافر للسفر والسياحة,عطلات المسافر للسفر والسياحة,خدمات الأعمال,,False,15,4.47,1161,0,1,1
6058,51Talk,فايف ون توك,فايف ون توك,التعليم,,False,13,4.46,331118,0,1,1
6059,Swart,اساور سوارت,اساور سوارت,ازياء,,False,13,4.46,181845,0,1,1
6060,Rvenstore,متجر ريفن ستورر,متجر ريفن ستورر,خدمات الأعمال,,False,33,4.45,261323,0,1,1
6061,aczurex,اي سي زيوركس,اي سي زيوركس,السيارات,,False,18,4.44,218309,0,1,1
6062,Ziyadh Store,متجر زيادة للتسويق الإلكتروني,متجر زيادة للتسويق الإلكتروني,خدمات الأعمال,,False,16,4.44,249060,0,1,2
6063,ghalialathman,غالي الأثمان ,غالي الأثمان ,خدمات الأعمال,,False,16,4.44,118366,0,1,1
6064,AswaqCom,اسواق,اسواق,خدمات الأعمال,,False,16,4.44,40005,0,1,1
6067,Zahrat MazayaAlotor,شركة زهرة مزايا العطور لتجارة الجملة والتجزئة,شركة زهرة مزايا العطور لتجارة الجملة والتجزئة,خدمات الأعمال,,False,14,4.43,227268,0,1,1
6085,Lordstr,متجر اللورد ,متجر اللورد ,خدمات الأعمال,,False,325,4.42,235951,0,1,2
6086,kumra,خمرة للعبايات,خمرة للعبايات,الجمال والصحة,,False,60,4.42,250262,0,1,1
6087,Serdab Abaya,عبايات سرداب,عبايات سرداب,الجمال والصحة,,False,507,4.4,214933,0,1,1
6088,joharshi,جوهرتش ,جوهرتش ,الجمال والصحة,,False,20,4.4,213105,0,1,1
6089,Cvrn0,مصممة سيرة ذاتية و دعوات إلكترونية ,مصممة سيرة ذاتية و دعوات إلكترونية ,التعليم,,False,10,4.4,192402,0,1,2
6092,Sylens store,متجر سايلنس,متجر سايلنس,منتجات رقمية,خدمات رقمية,False,26,4.38,262163,0,1,2
6093,Shadowdesign,شدو ديزاين,شدو ديزاين,خدمات الأعمال,,False,13,4.38,190044,0,1,2
6094,KHIDMTKALAYNA,منصة خدمتك علينا,منصة خدمتك علينا,خدمات الأعمال,,False,13,4.38,127832,0,1,2
6095,Fa Brands,متجر فاء الف,متجر فاء الف,خدمات الأعمال,,False,13,4.38,119235,0,1,1
6098,panda tube,متجر باندا تيوب,متجر باندا تيوب,خدمات الأعمال,,False,44,4.36,279087,0,1,2
6099,XBCARDS,إكس بي كاردز,إكس بي كاردز,خدمات الأعمال,,False,44,4.36,71516,0,1,2
6100,darbplatform,مؤسسة درب الطريق التجارية,مؤسسة درب الطريق التجارية,التعليم,,False,25,4.36,289735,0,1,1
6101,Saudi deck,سعودي ديك,سعودي ديك,خدمات الأعمال,,False,11,4.36,259228,0,1,1
6102,Ekuep,إكويب,إكويب,خدمات الأعمال,,False,38,4.34,7698,0,1,1
6103,LuxuryAvenue,لكجرى افينيو,لكجرى افينيو,هدايا,,False,55,4.33,1739,0,1,1
6104,curtain roll,كارتن رول,كارتن رول,المنزل,,False,43,4.33,40866,0,1,1
6105,PUBG Accounts Store  M S,متجر  ام اس,متجر  ام اس,خدمات الأعمال,,False,15,4.33,193195,0,1,2
6106,SABBAR,صبار,صبار,خدمات الأعمال,,False,12,4.33,62196,0,1,1
6107,Salt n Lamp,ملح و مصباح,ملح و مصباح,المنزل,,False,12,4.33,1566,0,1,1
6137,DRIVEX,درايف اكس,درايف اكس,السيارات,,False,25,4.32,167775,0,1,1
6138,Melen Bedding,مفارش ميلين,مفارش ميلين,المنزل,,False,25,4.32,107942,0,1,1
6139,GhiarCO,غياركو,غياركو,إلكترونيات,,False,22,4.32,95423,0,1,2
6140,NORA STORE,نوره ستور,نوره ستور,خدمات الأعمال,,False,29,4.31,242990,0,1,2
6141, Batonia,با تونيا,با تونيا,ازياء,,False,13,4.31,218536,0,1,1
6142,Rimastore,ريما ستور,ريما ستور,خدمات الأعمال,,False,40,4.3,164422,0,1,1
6143,tonh shop,تونه شوب,تونه شوب,منتجات رقمية,الالعاب الالكترونية,False,10,4.3,285442,0,1,2
6144,5rbz,خربز,خربز,منتجات رقمية,,False,35,4.29,206764,0,1,1
6145,Fashi0n point,فاشن بوينت,فاشن بوينت,الجمال والصحة,,False,21,4.29,20704,0,1,1
6146,3shek store online,متجر عشق اون لاين ,متجر عشق اون لاين ,خدمات الأعمال,,False,17,4.29,198237,0,1,2
6152,Efficiency For marketing and advertising,متجر كفاءة للتسويق,متجر كفاءة للتسويق,خدمات الأعمال,,False,15,4.27,156005,0,1,1
6153,NJOUDST,نجد ستوريككك,نجد ستوريككك,خدمات الأعمال,,False,11,4.27,340675,0,1,1
6154,GeeB Store,جي بي ستور,جي بي ستور,خدمات الأعمال,,False,11,4.27,89937,0,1,2
6155,haraerstore,عبايات حرائر,عبايات حرائر,الجمال والصحة,,False,19,4.26,243577,0,1,1
6156,RIYADH JOY,افراح العاصمه,افراح العاصمه,حفلات,,False,12,4.25,24510,0,1,1
6159,alriyf alnajdiu,الريف النجدي ,الريف النجدي ,أطعمة ومشروبات,,False,132,4.23,190162,0,1,1
6160,Mulhemah abayat,عباءات ملهمة ,عباءات ملهمة ,الجمال والصحة,,False,57,4.23,264831,0,1,1
6161,Vanusfashion,فانوس فاشون,فانوس فاشون,الجمال والصحة,,False,74,4.22,218456,0,1,1
6163,ALFHDI STORE,متجر الفهدي,متجر الفهدي,خدمات الأعمال,,False,195,4.2,149682,0,1,2
6164,ZKAZ,متجر زكاز ,متجر زكاز ,خدمات الأعمال,,False,10,4.2,311791,0,1,2
6165,AMYAL STORE,متجر أميال,متجر أميال,خدمات الأعمال,,False,10,4.2,246636,0,1,1
6166,Aothaq Auto Part Store,متجر اوثق لقطع غيار السيارات,متجر اوثق لقطع غيار السيارات,السيارات,,False,10,4.2,244419,0,1,2
6167,Digital Activate,التنشيط الرقمي,التنشيط الرقمي,خدمات الأعمال,,False,10,4.2,191290,0,1,1
6168,necklace for gold,متجر نكلس للذهب,متجر نكلس للذهب,ازياء,,False,10,4.2,120890,0,1,1
6169,Proteink for Supplements,بروتينك لتجارة المكملات الغذائية,بروتينك لتجارة المكملات الغذائية,أطعمة ومشروبات,,False,10,4.2,115826,0,1,1
6170,krabet store,متجر خرابيط,متجر خرابيط,المنزل,,False,10,4.2,95535,0,1,1
6203,top style,توب ستايل,توب ستايل,السيارات,,False,12,4.18,45821,0,1,1
6204,,مؤسسة وسطاء التشليح التجارية,مؤسسة وسطاء التشليح التجارية,السيارات,,False,11,4.18,62487,0,1,1
6205,PARIS AVENUES,باريس أفنيوز,باريس أفنيوز,خدمات الأعمال,,False,11,4.18,45645,0,1,1
6206,Aleef shop,متجر أليف,متجر أليف,المنزل,مستلزمات حيوانات أليفه,False,23,4.17,819,0,1,1
6213,powerstore,متجر باور ستور,متجر باور ستور,إلكترونيات,,False,95,4.14,12375,0,1,1
6214,ATEQ ALANFAS,عتيق الانفاس,عتيق الانفاس,خدمات الأعمال,,False,37,4.14,148144,0,1,1
6215,perfum lovers,متجر عشاق العطور,متجر عشاق العطور,خدمات الأعمال,,False,29,4.14,17390,0,1,1
6216,Red Rabbit Store,متجر الأرنب الأحمر,متجر الأرنب الأحمر,خدمات الأعمال,,False,14,4.14,160,0,1,1
6219,mesh fashion,مصممة الأزياء السعودية مشاعل المهداوي,مصممة الأزياء السعودية مشاعل المهداوي,الجمال والصحة,,False,32,4.13,12093,0,1,1
6221,Snowhite,سنوايت,سنوايت,خدمات الأعمال,,False,35,4.11,64883,0,1,1
6225,,لدن للعود,لدن للعود,خدمات الأعمال,,False,10,4.1,268716,0,1,1
6226,MY SPACE,ماي سبيس,ماي سبيس,خدمات الأعمال,,False,11,4.09,715,0,1,1
6227,ABDULLAH ESTNBOLI photographer,المصور عبدالله اسطنبولي,المصور عبدالله اسطنبولي,خدمات الأعمال,,False,11,4.09,464,0,1,2
6228,U R Queen Online Store,متجر أنتي ملكة,متجر أنتي ملكة,الجمال والصحة,,False,11,4.09,64,0,1,1
6229,PvP,بي في بي,بي في بي,إلكترونيات,,False,27,4.07,133250,0,1,1
6230,Failet Accessori,فايلت ,فايلت ,إلكترونيات,,False,19,4.05,105302,0,1,1
6231,IFF,التجهيزات المبتكرة,التجهيزات المبتكرة,خدمات الأعمال,,False,24,4.0,15010,0,1,1
6232,Alhabib Bedding,مفارش الحبيب,مفارش الحبيب,المنزل,,False,16,4.0,250,0,1,1
6233,The Modern Desert Company,شركة الصحراء الحديثة التجارية,شركة الصحراء الحديثة التجارية,إلكترونيات,,False,15,4.0,151935,0,1,1
6234,3li shop,علي شوب,علي شوب,منتجات رقمية,بطايق رقمية ,False,12,4.0,283141,0,1,2
6235,Gmra,العنايه بالبشره,العنايه بالبشره,الجمال والصحة,,False,12,4.0,268805,0,1,2
6386,moments for fragrance,لحظات للعطور الاصلية ,لحظات للعطور الاصلية ,الجمال والصحة,,False,54,3.98,132830,0,1,1
6387,D7H K STORE,دحك ستور,دحك ستور,إلكترونيات,منصة وساطه والعرض الحسابات,False,37,3.97,289331,0,1,2
6388,ALOYAYRI BEDDING,مفارش العييري,مفارش العييري,المنزل,,False,38,3.95,95447,0,1,1
6389,angella,آنجيلا,آنجيلا,الجمال والصحة,,False,19,3.95,251977,0,1,1
6390,Next Pluss,نيكست ستور بلس,نيكست ستور بلس,خدمات الأعمال,,False,16,3.94,228683,0,1,2
6391,Styli shop,ستايلي شوب,ستايلي شوب,ازياء,,False,26,3.92,137282,0,1,1
6392,rainbowshop,رينبو شوب,رينبو شوب,الجمال والصحة,,False,26,3.92,1746,0,1,2
6393,Tasawk,تسوق,تسوق,خدمات الأعمال,,False,18,3.89,30220,0,1,1
6406,RK Abaya,ار كي عبايه,ار كي عبايه,الجمال والصحة,,False,10,3.8,259202,0,1,2
6408,Markatwaw,ماركات واو ,ماركات واو ,خدمات الأعمال,,False,30,3.79,70930,0,1,1
6409,Glossy,قلوسي,قلوسي,أطعمة ومشروبات,,False,19,3.79,56,0,1,1
6410,Sync Store,مؤسسة المتجر المتزامن,مؤسسة المتجر المتزامن,إلكترونيات,,False,44,3.77,298,0,1,1
6411,Purple Store,المتجر البنفسجي,المتجر البنفسجي,خدمات الأعمال,,False,35,3.77,180006,0,1,2
6412,Abayah7,عبايات تخرج 7,عبايات تخرج 7,ازياء,عبايات تخرج,False,13,3.77,258666,0,1,2
6413,packages dox,باقة دوكس,باقة دوكس,السيارات,,False,13,3.77,209489,0,1,1
6414,Prime TEC ,متجر برايم تك,متجر برايم تك,خدمات الأعمال,,False,13,3.77,135152,0,1,2
6415,Ravella,رافيلا,رافيلا,الجمال والصحة,,False,12,3.75,61006,0,1,1
6423,Alwahaj for cars,معرض الوهاج للسيارات,معرض الوهاج للسيارات,السيارات,,False,13,3.69,67,0,1,1
6424,abadystore,متجر عبادي الخليج,متجر عبادي الخليج,خدمات الأعمال,,False,52,3.67,78826,0,1,1
6425,Dash Cam Pro,داش كام برو,داش كام برو,إلكترونيات,,False,12,3.67,121103,0,1,1
6499,Alymama Brand,ماركة اليمامة,ماركة اليمامة,ازياء,,False,11,3.64,2205,0,1,1
6500,ACTAN for fashion,اكتان للازياء,اكتان للازياء,الجمال والصحة,,False,32,3.63,227535,0,1,1
10385,Floward for flowers and gifting ,فلاورد للورود والهدايا,فلاورد للورود والهدايا,هدايا,,False,28,0.96,119591,0,1,1
13902,Furniture and entertainment and computer games,الاثاث والترفيه والعاب الكمبيوتر ,الاثاث والترفيه والعاب الكمبيوتر ,خدمات الأعمال,,False,375,4.99,235942,0,1,1
13903,Tahani shopper,تهاني شوبر ,تهاني شوبر ,خدمات الأعمال,,False,159,4.99,156278,0,1,2
13904,Natsu Shop,ناتسو,ناتسو,خدمات الأعمال,,False,136,4.99,47596,0,1,2
13905,the premiumdates,متجر نخبة التمور,متجر نخبة التمور,أطعمة ومشروبات,,False,135,4.99,145217,0,1,1
13906,Albatool M Algarni establishment for TRADe,مؤسسةالبتول محمد القرني للتجارة والتسويق,مؤسسةالبتول محمد القرني للتجارة والتسويق,خدمات الأعمال,وساطة,False,117,4.99,78433,0,1,1
13907,Lobo,متحر لوبو,متحر لوبو,إلكترونيات,,False,110,4.99,91668,0,1,1
13908,UMC Store,يو ام سي للخدمات الالكترونية,يو ام سي للخدمات الالكترونية,خدمات الأعمال,,False,100,4.99,259534,0,1,2
13909,vip pro market,المتجر الاحترافي,المتجر الاحترافي,إلكترونيات,,False,83,4.99,305986,0,1,1
13910,Abaya Trading Est,مؤسسة عباية التجارية,مؤسسة عباية التجارية,الجمال والصحة,,False,80,4.99,133016,0,1,1
13911,Simple Shop1,سمبل شوب,سمبل شوب,خدمات الأعمال,,False,75,4.99,40314,0,1,1
13912,Osos Education,أسس الخبراء التعليمية,أسس الخبراء التعليمية,التعليم,,False,67,4.99,1854,0,1,1
13913,Mernar Store,متجر ميرنار ,متجر ميرنار ,خدمات الأعمال,,False,1167,4.98,15908,0,1,2
13914,safa Online shopping,صفاء وسيطة تسوق,صفاء وسيطة تسوق,خدمات الأعمال,,False,279,4.98,55142,0,1,2
13915,Electronic services and designs,خدمات الكترونيه وتصاميم,خدمات الكترونيه وتصاميم,خدمات الأعمال,,False,257,4.98,200629,0,1,1
13916,Shopperbrands,متسوق شخصي لماركات عالمية,متسوق شخصي لماركات عالمية,خدمات الأعمال,,False,200,4.98,120765,0,1,1
13917,rand shop4,رسائل خالدة,رسائل خالدة,حفلات,,False,140,4.98,107642,0,1,2
13918,Aq0xa store,متجر اكوكسا ,متجر اكوكسا ,إلكترونيات,,False,127,4.98,193003,0,1,2
13919,LAS MORE Roastery,لاس مور,لاس مور,خدمات الأعمال,,False,106,4.98,210994,0,1,1
13920,TURIQ ALNAJM,طرق النجم,طرق النجم,خدمات الأعمال,,False,103,4.98,213663,0,1,1
13921,Sara store7,سارة ستور 7,سارة ستور 7,الجمال والصحة,,False,103,4.98,143832,0,1,2
13922,Designing and selling websites and computer progra,تصميم و بيع مواقع الانترنت و برامج الحاسب الالي,تصميم و بيع مواقع الانترنت و برامج الحاسب الالي,خدمات الأعمال,,False,102,4.98,226101,0,1,2
13923,MCM Consultancy ,مكتب أم سي أم للاستشارات الإدارية,مكتب أم سي أم للاستشارات الإدارية,خدمات الأعمال,,False,102,4.98,175551,0,1,2
13924,shopping and delivery ,تسوق وتوصيل,تسوق وتوصيل,خدمات الأعمال,تسوق وتوصيل,False,94,4.98,141006,0,1,2
13925,Amon shop,وسيطة مواقع و اوتلت امون شوب ,وسيطة مواقع و اوتلت امون شوب ,خدمات الأعمال,,False,61,4.98,113809,0,1,2
13926,crimson store,وسيطة تسوق قرمزي,وسيطة تسوق قرمزي,الجمال والصحة,,False,58,4.98,159675,0,1,2
13927,Geem Store,متجر جيم,متجر جيم,خدمات الأعمال,,False,54,4.98,73687,0,1,1
13928,,كشف ستور,كشف ستور,خدمات الأعمال,,False,53,4.98,79508,0,1,1
13929,,منصه تداول بذكاء,منصه تداول بذكاء,خدمات الأعمال,,False,46,4.98,245771,0,1,1
13930,GoShop3,قو شوب,قو شوب,خدمات الأعمال,,False,46,4.98,95991,0,1,2
13931,M E M,ميم لخدمات التصميم,ميم لخدمات التصميم,خدمات الأعمال,,False,45,4.98,79618,0,1,2
13932,MAMAs ALCHEMY,تركيبة ماما,تركيبة ماما,الجمال والصحة,,False,44,4.98,38241,0,1,1
13933,Rozzar,روزار,روزار,حفلات,,False,40,4.98,133491,0,1,2
13934,Hala cart for digital cards,متجر حلا كارت للبطاقات ,متجر حلا كارت للبطاقات ,خدمات الأعمال,,False,1813,4.97,48246,0,1,1
13935,KOORAPLANET, متجر كورة بلانت, متجر كورة بلانت,إلكترونيات,,False,1186,4.97,216993,0,1,1
13936,Albylasan us shop,البيلسان يو اس شوب ,البيلسان يو اس شوب ,الجمال والصحة,,False,585,4.97,86675,0,1,1
13937,ALMOTARJIM AL HADITH PHOTOCOPYING EST,المترجم الحديث  ترجمه طباعه تصوير خدمات الكترونية,المترجم الحديث  ترجمه طباعه تصوير خدمات الكترونية,خدمات الأعمال,,False,388,4.97,212567,0,1,1
13938,Retail sale of motorcycles and spare parts,البيع بالجملة والتجزئة للدراجات النارية وقطع غياره,البيع بالجملة والتجزئة للدراجات النارية وقطع غياره,السيارات,,False,377,4.97,235945,0,1,1
13939,glamourbeauty,جلامور بيوتي,جلامور بيوتي,خدمات الأعمال,,False,371,4.97,1491,0,1,1
13940,Code Pro,كود برو,كود برو,خدمات الأعمال,,False,308,4.97,117172,0,1,1
13941,Sara tray,ساره تراي,ساره تراي,المنزل,,False,299,4.97,3114,0,1,2
13942, Shop with MUN,تسوق مع مون,تسوق مع مون,خدمات الأعمال,وسيطة الكترونية,False,153,4.97,63165,0,1,2
13943,Us outlet10,يو اس اوتلت ١٠,يو اس اوتلت ١٠,الجمال والصحة,,False,130,4.97,62596,0,1,1
13944,Sahelha Office for General Services,مكتب سهلها للخدمات العامة,مكتب سهلها للخدمات العامة,خدمات الأعمال,,False,126,4.97,191467,0,1,1
13945,MediForms,مدفورمز,مدفورمز,الجمال والصحة,,False,126,4.97,11742,0,1,1
13946,ibtesam inspiration ,ابتسام انسبايريشن ,ابتسام انسبايريشن ,خدمات الأعمال,,False,115,4.97,57099,0,1,2
13947,bena2 for feasibility studies,بناء لدراسات الجدوى الاقتصادية,بناء لدراسات الجدوى الاقتصادية,خدمات الأعمال,خدمات دراسات الجدوي والاستشارات الاقتصادية,False,114,4.97,53608,0,1,1
13948,MAATHER SHOPPER ,المتسوقة مآثر,المتسوقة مآثر,هدايا,,False,105,4.97,168551,0,1,2
13949,Mauimore,ماوي مور ,ماوي مور ,الجمال والصحة,,False,72,4.97,117782,0,1,2
13950,Ladybags1,ليدي باقز,ليدي باقز,الجمال والصحة,,False,71,4.97,51157,0,1,1
13951,boutique opal,بوتيك أوبال,بوتيك أوبال,الجمال والصحة,,False,70,4.97,51333,0,1,1
13952,Tmiiz22,تميز للارقام المميزة,تميز للارقام المميزة,إلكترونيات,,False,65,4.97,148938,0,1,2
13953,4sellshop,متجر فورسيل,متجر فورسيل,إلكترونيات,,False,63,4.97,21068,0,1,1
13954,Deseert,ديزرت,ديزرت,أطعمة ومشروبات,,False,59,4.97,19811,0,1,1
13955,Rico Cat,ريكو كات,ريكو كات,خدمات الأعمال,,False,39,4.97,108462,0,1,2
13956,shatha Bakor,شذى بكر,شذى بكر,خدمات الأعمال,,False,39,4.97,25056,0,1,2
13957,est enjez ya monjez for mediation ,مؤسسة انجز يا منجز للوساطة,مؤسسة انجز يا منجز للوساطة,خدمات الأعمال,,False,36,4.97,139374,0,1,1
13958,film rent,فيلمرنت,فيلمرنت,خدمات الأعمال,,False,36,4.97,67159,0,1,1
13959,WatchClub,نادي الساعات و النظارات,نادي الساعات و النظارات,خدمات الأعمال,,False,35,4.97,245908,0,1,2
13960,AlOtaibi Electronic Services,العتيبي للخدمات الالكترونية,العتيبي للخدمات الالكترونية,خدمات الأعمال,خدمات الكترونية,False,35,4.97,217718,0,1,1
13961,Hawilin Kamilin,حولين كاملين,حولين كاملين,الجمال والصحة,,False,35,4.97,42583,0,1,1
13962,My Designs,تصاميمي,تصاميمي,خدمات الأعمال,,False,34,4.97,15862,0,1,2
13963,Lenses and filters,عدسات و فلاتر,عدسات و فلاتر,خدمات الأعمال,,False,33,4.97,141703,0,1,2
13964,dressshad,ازياء شاد,ازياء شاد,الجمال والصحة,,False,33,4.97,135995,0,1,2
13965,Basket Memah,باسكت ميمه,باسكت ميمه,أطعمة ومشروبات,,False,33,4.97,121498,0,1,1
13966,M j,م وج تسوق ,م وج تسوق ,خدمات الأعمال,,False,32,4.97,118328,0,1,2
13967,Farah QRcode,فرح باركود دعوة,فرح باركود دعوة,حفلات,,False,31,4.97,129696,0,1,1
13968,,شركة هدايا طيبة المحدودة,شركة هدايا طيبة المحدودة,هدايا,,False,31,4.97,115848,0,1,1
13969,,مؤسسة الجهاز الرقمية للتجارة,مؤسسة الجهاز الرقمية للتجارة,منتجات رقمية,,False,30,4.97,21055,0,1,1
13970,MyHotels,فنادقي,فنادقي,خدمات الأعمال,,False,29,4.97,8454,0,1,1
13971,O N Store ,متجر او ان ,متجر او ان ,خدمات الأعمال,,False,1204,4.96,257509,0,1,2
13972,Store Bader,بدر لبيع الأرقام المميزة,بدر لبيع الأرقام المميزة,إلكترونيات,,False,368,4.96,27327,0,1,2
13973,Adorableshoppers,أدوربل تسوق,أدوربل تسوق,ازياء,,False,167,4.96,84757,0,1,1
13974,TWINGS,اغصان,اغصان,خدمات الأعمال,,False,153,4.96,116999,0,1,2
13975,kady 3080,كادي ستور,كادي ستور,خدمات الأعمال,,False,132,4.96,65665,0,1,1
13976,Hj store ,متجر حسين الإلكتروني ,متجر حسين الإلكتروني ,خدمات الأعمال,,False,108,4.96,209761,0,1,1
13977,enjazthiqa,إنجاز ثقه للخدمات العامه,إنجاز ثقه للخدمات العامه,خدمات الأعمال,,False,107,4.96,257842,0,1,1
13978,Mashrueuk Platform,منصة مشروعك,منصة مشروعك,خدمات الأعمال,,False,101,4.96,244044,0,1,1
13979,AwalTec,التقنيات الأولى,التقنيات الأولى,خدمات الأعمال,,False,101,4.96,198179,0,1,2
13980,Designed themes and stickers,مصممة ثيمات واستكرات,مصممة ثيمات واستكرات,خدمات الأعمال,,False,99,4.96,110838,0,1,2
13981,Nove shopping medium,اويا اونلاين ,اويا اونلاين ,خدمات الأعمال,,False,67,4.96,115353,0,1,2
13982,,متجر أرقام مميزة,متجر أرقام مميزة,خدمات الأعمال,,False,57,4.96,179067,0,1,1
13983,flam rare,مؤسسة الشعلة النادرة التجارية,مؤسسة الشعلة النادرة التجارية,ولاعات,,False,55,4.96,88089,0,1,1
13984,DAIEM STORE,متجر داعم1,متجر داعم1,خدمات الأعمال,,False,52,4.96,277496,0,1,2
13985,Hekayt noon,حكاية نون,حكاية نون,خدمات الأعمال,,False,51,4.96,12218,0,1,1
13986,FitNeeds,احتياجات اللياقة,احتياجات اللياقة,إلكترونيات,,False,50,4.96,27286,0,1,1
13987, Professional  CV,سيرة ذاتية احترافية انفوجرافيك,سيرة ذاتية احترافية انفوجرافيك,خدمات الأعمال,,False,47,4.96,132008,0,1,2
13988,My Orders,طلباتي لمستحضرات التجميل,طلباتي لمستحضرات التجميل,الجمال والصحة,,False,46,4.96,40437,0,1,1
13989,zohoor,خدمات اكترونيه عامه,خدمات اكترونيه عامه,خدمات الأعمال,,False,28,4.96,90862,0,1,2
13990,Electronic services 88,فرح لحجوزات العمرة والروضة وخدمات الكترونية,فرح لحجوزات العمرة والروضة وخدمات الكترونية,خدمات الأعمال,,False,27,4.96,124309,0,1,2
13991,Mskat Deem,مسكات ديم,مسكات ديم,حفلات,,False,26,4.96,174740,0,1,1
13992, Home laser devices,أجهزة ليزر منزلية ,أجهزة ليزر منزلية ,خدمات الأعمال,,False,26,4.96,124868,0,1,2
13993,waleed Riyadh Gift Store,متجر وليد هدايا الرياض ,متجر وليد هدايا الرياض ,هدايا,,False,25,4.96,178482,0,1,2
13994,Lena store,متجر لينا,متجر لينا,خدمات الأعمال,,False,25,4.96,90021,0,1,2
13995,vintage boutique11,بوتييك فنتج,بوتييك فنتج,هدايا,,False,23,4.96,233361,0,1,1
13996,REEDOO,ريدو ,ريدو ,حفلات,,False,23,4.96,218592,0,1,1
13997,Mama Muna,ماما منى لتمرية,ماما منى لتمرية,أطعمة ومشروبات,,False,23,4.96,199956,0,1,2
13998,,مؤسسة ريادة الإبداع للتجارة ,مؤسسة ريادة الإبداع للتجارة ,المنزل,,False,23,4.96,170709,0,1,1
13999,L K,لطيفه العنزي ادخال البيانات ,لطيفه العنزي ادخال البيانات ,خدمات الأعمال,,False,23,4.96,88771,0,1,2
14000,Tuliip Store,متجر تولييب,متجر تولييب,خدمات الأعمال,,False,656,4.95,44461,0,1,2
